,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
30881,36.0,4.1,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,35,9.348068923198298
30882,38.0,4.9,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,28,11.007734763545226
30883,30.0,4.1,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,38,19.617929437392437
30884,24.0,4.4,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,41,10.865882927568233
30885,34.0,4.9,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,24,9.055476933186997
30886,35.0,5.0,Sandstorms,High,2,Meal,motorcycle,1.0,No,Metropolitian,33,6.050461888026898
30887,31.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42,10.867352908493617
30888,36.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,44,17.078665498330796
30889,26.0,4.1,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,10.278596687518453
30890,25.0,5.0,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,12,7.862668167467362
30891,28.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,9.075387359302276
30892,38.0,4.8,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,25,6.209259881992308
30893,37.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,25,9.157710329276712
30894,20.0,4.6,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,10,4.596336792048561
30895,39.0,4.6,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,28,13.428453377861288
30896,21.0,4.9,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,14,20.28714346481572
30897,39.0,4.5,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,27,12.293290452805065
30898,31.0,4.7,Sunny,Low,1,Snack,scooter,1.0,No,Urban,18,1.5725337265584898
30899,24.0,4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,14,9.31611412794399
30900,32.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,4.4648105527976245
30901,32.0,4.4,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,42,13.680908173933178
30902,35.0,4.9,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,29,3.1048037112960913
30903,36.0,4.6,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,33,6.210864156013002
30904,35.0,4.3,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,32,1.5295062031235904
30905,39.0,4.5,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,7.64855794799054
30906,,,,,3,Drinks,scooter,0.0,No,Metropolitian,24,9.316238098212658
30907,,,,,3,Meal,bicycle,1.0,No,Metropolitian,18,3.1450674354101187
30908,39.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,1.5203694791069489
30909,37.0,4.7,Sunny,Medium,1,Snack,motorcycle,0.0,No,Urban,18,9.31506917709835
30910,29.0,4.8,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,16.721467133839763
30911,27.0,5.0,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Urban,36,5.959032639407112
30912,30.0,5.0,Sunny,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,20,3.0260961986578945
30913,34.0,4.8,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29,13.63129313224487
30914,36.0,4.9,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,28,7.600983953794711
30915,29.0,5.0,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,31,5.968779676002452
30916,30.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,22,3.0295246349519194
30917,31.0,4.9,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,18,9.077679565380434
30918,26.0,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,26,19.761880409233967
30919,36.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,4.596251206697649
30920,27.0,4.9,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,3.108820918649368
30921,25.0,4.8,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,22,16.900616226135416
30922,25.0,4.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,18,7.646049300680188
30923,35.0,4.4,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,32,9.121425981664203
30924,38.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,21,3.024980854855099
30925,32.0,5.0,Windy,Medium,0,Buffet,motorcycle,2.0,Yes,Metropolitian,49,13.73575403734636
30926,37.0,4.5,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,29,4.632486510293786
30927,30.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48,11.007734763545226
30928,23.0,4.9,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,18,17.078665498330796
30929,31.0,4.9,Cloudy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,42,10.562878909061034
30930,,,,,3,Snack,scooter,3.0,Yes,Metropolitian,47,10.595309036558902
30931,30.0,3.5,Windy,Medium,2,Buffet,motorcycle,,No,Metropolitian,39,13.40703366833951
30932,21.0,4.8,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27,12.256421318314644
30933,35.0,5.0,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,4.5281645800235975
30934,22.0,4.8,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,24,14.04511462855773
30935,,,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,38,10.444817974348164
30936,30.0,4.6,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,16,6.050094908808069
30937,,,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,4.610379843539073
30938,30.0,4.6,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,16.787776250708692
30939,39.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,20.852465947929698
30940,33.0,3.8,Stormy,Jam,1,Buffet,scooter,1.0,Yes,Metropolitian,44,10.56440561497181
30941,37.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,35,19.36253000107676
30942,30.0,4.5,Windy,Medium,2,Snack,electric_scooter,1.0,No,Urban,28,5.958831946652418
30943,38.0,3.9,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,34,12.435204072000003
30944,50.0,6.0,,,3,Buffet,electric_scooter,1.0,No,Urban,11,12.463883023934917
30945,34.0,4.2,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,36,12.161417162194622
30946,,,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,4.494280123445635
30947,25.0,4.6,Stormy,Medium,1,Buffet,scooter,,No,Metropolitian,25,4.674341510836766
30948,20.0,4.8,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,11,4.610073053407919
30949,37.0,4.8,Cloudy,Medium,2,Buffet,scooter,0.0,No,Urban,18,5.9922347623599075
30950,28.0,4.8,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,14,7.862668167467362
30951,28.0,4.6,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,44,10.868130915472097
30952,30.0,4.7,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,17,4.717601091654031
30953,39.0,4.7,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,29,1.5581372364723276
30954,35.0,4.8,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,13.989249784593346
30955,25.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,44,19.976027554949525
30956,33.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,27,6.147383751654469
30957,28.0,4.9,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,18,19.761711761323365
30958,36.0,4.6,Sunny,High,2,Buffet,scooter,1.0,No,Metropolitian,23,5.96026517145059
30959,27.0,4.7,Sunny,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,12,10.586484616110663
30960,30.0,4.6,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,28,7.772809995464719
30961,22.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,10.757050667084805
30962,21.0,4.2,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,10.444757509749994
30963,20.0,4.6,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,27,13.989512053615803
30964,37.0,4.8,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,28,12.416871691376091
30965,26.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,7.546817179297724
30966,30.0,4.0,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,34,4.658001278870051
30967,28.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,10.58781590325641
30968,26.0,4.9,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,12,16.39381188078192
30969,38.0,4.7,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,19,9.34812842317956
30970,25.0,4.6,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,10,4.657159781886475
30971,29.0,4.5,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,4.539068202863132
30972,38.0,4.1,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,47,7.573429885075215
30973,27.0,5.0,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,3.1450674354101187
30974,22.0,4.9,Windy,High,1,Meal,motorcycle,0.0,No,Urban,14,6.116387229214868
30975,37.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,30,4.61059803309491
30976,31.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,47,12.256421318314644
30977,20.0,5.0,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,1.5322885570360325
30978,35.0,4.8,Cloudy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,48,10.564987742311144
30979,30.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,1.5725337265584898
30980,32.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,4.537513326456459
30981,35.0,4.6,Stormy,Low,2,Buffet,scooter,,No,Metropolitian,26,3.0594028775879756
30982,23.0,4.6,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,23,5.952943315660828
30983,27.0,5.0,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,24,12.464329297404836
30984,38.0,4.1,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,38,12.58026782216666
30985,33.0,4.5,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,4.471739409599433
30986,,,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,11.919595217625693
30987,38.0,4.6,Stormy,Low,1,Meal,scooter,,No,Metropolitian,16,19.62863136038101
30988,25.0,4.6,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,25,12.417487520687054
30989,29.0,4.6,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,11,13.392795217667306
30990,31.0,4.9,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,3.1450674354101187
30991,31.0,4.3,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,40,16.641014927968957
30992,34.0,5.0,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,28,8.937788557368378
30993,35.0,4.5,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,7.460830127790333
30994,35.0,4.8,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,11.904942935946266
30995,30.0,4.8,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,32,9.315024038674505
30996,25.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,10.713210764102756
30997,24.0,3.9,Sunny,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,40,4.395410042167794
30998,25.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,20.179188206691737
30999,32.0,4.9,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,18,3.064487106530194
31000,29.0,4.8,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,10.641051309792738
31001,23.0,5.0,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,16,10.924508384808133
31002,26.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,10.703215446477477
31003,35.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,,23,2.9795998363477345
31004,33.0,4.6,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,28,12.257021345777924
31005,22.0,4.7,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,10.44473202886917
31006,23.0,5.0,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,36,12.58026782216666
31007,30.0,4.3,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,33,10.709003371340927
31008,38.0,4.7,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,30,6.049956259897484
31009,39.0,5.0,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,15,7.631511904033099
31010,31.0,4.9,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,13.972141328923932
31011,34.0,4.6,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,20.851544689518757
31012,30.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,20,13.788747286135335
31013,24.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,9.31503559372121
31014,24.0,4.3,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,31,10.683827860654517
31015,25.0,4.9,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,15,3.0611340144529406
31016,37.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,7.6603484892067195
31017,33.0,3.5,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Urban,43,10.906036622047266
31018,24.0,4.8,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,16.830914549936686
31019,26.0,4.7,Cloudy,Jam,1,Buffet,motorcycle,1.0,Yes,Metropolitian,43,20.886997510560175
31020,34.0,4.2,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,31,6.054030177934469
31021,29.0,5.0,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,12,3.1450674354101187
31022,39.0,4.6,Windy,Jam,0,Meal,motorcycle,2.0,No,,35,19.042563042900397
31023,24.0,4.7,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,26,4.395555480533581
31024,,,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,10,7.862668167467362
31025,22.0,4.6,Sunny,High,2,Buffet,scooter,1.0,No,Metropolitian,15,1.536842085588124
31026,21.0,5.0,Sunny,Jam,2,Snack,scooter,,No,Metropolitian,15,19.762388480865113
31027,39.0,3.8,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,38,13.990019508115392
31028,37.0,4.6,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Urban,29,7.719540461039745
31029,27.0,4.8,Windy,Jam,0,Snack,motorcycle,0.0,No,Urban,16,7.763180728046279
31030,27.0,4.6,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,15,13.973760919222245
31031,35.0,4.3,Sandstorms,High,2,Meal,motorcycle,1.0,No,Metropolitian,32,1.55456253854414
31032,35.0,4.9,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,29,20.853334608081056
31033,28.0,4.8,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,11,1.5125177548578486
31034,39.0,5.0,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,7.343586910814803
31035,38.0,4.3,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,20.2875618822922
31036,28.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Urban,15,9.121874081099058
31037,20.0,4.6,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,26,16.411946865259292
31038,38.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,16.60127679032794
31039,30.0,4.8,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,33,20.180635114116615
31040,34.0,5.0,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,13.762197002581754
31041,34.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,4.663545220556771
31042,31.0,3.6,Stormy,Medium,1,Drinks,motorcycle,2.0,Yes,Metropolitian,38,13.405918573079237
31043,20.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,17,7.325363198290955
31044,26.0,4.8,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,34,10.723286945943729
31045,28.0,4.8,Stormy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,26,10.565936169711646
31046,28.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,13.184912286137669
31047,26.0,4.8,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,9.180904863602354
31048,23.0,3.3,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,36,13.830009311488102
31049,21.0,4.3,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,44,19.975808791440553
31050,39.0,4.9,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,19,14.045053524747448
31051,23.0,4.8,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25,20.856833724793514
31052,25.0,4.8,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,22,19.658752171967787
31053,35.0,4.1,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,1.5523313500323028
31054,22.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,16,3.0405415107650513
31055,25.0,4.6,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,15,3.108902919947474
31056,33.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,7.683253857238081
31057,35.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,26,19.61916749330653
31058,26.0,4.1,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,4.579040249652878
31059,,,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,18,7.772039544729619
31060,22.0,5.0,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,10,7.7909441384951865
31061,20.0,4.6,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,22,5902.050311866995
31062,34.0,4.7,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,15,4.469352052358484
31063,38.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,7.772809995464719
31064,36.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,7.56210871760529
31065,22.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,23,19.688246931884585
31066,37.0,4.3,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,9.179276687710495
31067,39.0,4.7,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,17,7.448298968655523
31068,37.0,4.7,Fog,Low,2,Snack,scooter,0.0,No,Urban,30,10.906257371374378
31069,37.0,4.8,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,27,3.1051314783244868
31070,28.0,4.9,Fog,High,0,Drinks,motorcycle,0.0,No,Urban,21,1.5322015916679785
31071,29.0,4.8,Fog,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,27,6.232189890673825
31072,21.0,4.2,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,20.207797933361025
31073,39.0,4.5,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,4.596534541853528
31074,32.0,4.0,Fog,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,44,12.463861441829819
31075,30.0,4.2,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,7.862668167467362
31076,26.0,4.7,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10,3.105110395480351
31077,25.0,4.8,Sandstorms,High,1,Meal,motorcycle,0.0,No,Metropolitian,22,6.105321332031371
31078,27.0,4.7,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,16.852565465411075
31079,28.0,4.3,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Urban,33,4.39541276851639
31080,33.0,4.6,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,28,7.562079321241828
31081,39.0,4.9,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,36,17.297865752893937
31082,29.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,25,1.5321262819005874
31083,32.0,3.6,Windy,Jam,1,Snack,scooter,1.0,No,,41,17.07649249559298
31084,33.0,4.7,Windy,High,2,Buffet,scooter,1.0,No,Urban,30,1.5302594867794963
31085,25.0,4.9,Sunny,Low,2,Snack,scooter,1.0,No,Urban,19,1.5524064563113753
31086,27.0,4.6,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,19.91703823583195
31087,37.0,4.2,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,44,17.137830077695
31088,39.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,20,7.660692882317049
31089,23.0,4.8,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,13,4.595950274398996
31090,20.0,5.0,Sandstorms,Low,2,Buffet,motorcycle,,No,Metropolitian,18,1.5725337265584898
31091,20.0,4.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,13,3.0406911405662607
31092,23.0,4.4,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,3.0408940859661207
31093,20.0,4.7,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,24,7.862668167467362
31094,37.0,4.8,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,13.766616908258875
31095,38.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,22,1.4981248080602534
31096,39.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,21,4.717601091654031
31097,33.0,5.0,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,7.68360839728931
31098,23.0,4.9,Stormy,Medium,2,Snack,scooter,0.0,No,Urban,20,13.969760213011874
31099,33.0,4.5,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,9.34812842317956
31100,30.0,4.4,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,37,7.64950631838354
31101,38.0,4.0,Cloudy,Jam,1,Snack,scooter,1.0,No,,34,4.663438747753126
31102,34.0,5.0,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,1.5297989502086433
31103,34.0,4.7,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,31,7.7626338661583745
31104,32.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,9.31486268733638
31105,34.0,4.7,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,7.660895664297573
31106,32.0,4.5,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,49,10.756415548602094
31107,38.0,4.7,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,16,3.1450674354101187
31108,38.0,4.7,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,18,1.5148048925665334
31109,25.0,4.6,Stormy,Low,2,Buffet,motorcycle,1.0,No,Urban,17,3.0882379803042648
31110,,,Cloudy,Low,2,Meal,electric_scooter,,No,Metropolitian,32,20.255102938341714
31111,26.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,14.02209608257701
31112,23.0,4.2,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,39,17.097524927178135
31113,37.0,4.7,Sunny,Jam,1,Drinks,scooter,0.0,No,,24,12.43523852349735
31114,35.0,5.0,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,27,4.663310416320807
31115,22.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,1.5203728353354846
31116,24.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,14,7.71945484671063
31117,20.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,31,16.721288103899063
31118,23.0,4.8,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,21,13.788947117422614
31119,30.0,4.7,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,9.177683834377584
31120,39.0,5.0,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,20,7.601681528397246
31121,27.0,4.5,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,23,12.233239994824999
31122,32.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,7.719759937674474
31123,,,,,3,Meal,scooter,0.0,No,Metropolitian,24,17117.871782583603
31124,28.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,11.007734763545226
31125,26.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,18,9.121794088673425
31126,26.0,4.8,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,9.219708855854169
31127,34.0,4.8,Sunny,Jam,2,Snack,motorcycle,1.0,No,Urban,23,9.193520993626471
31128,32.0,5.0,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,41,10.7561859752853
31129,37.0,4.3,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,40,19.9130095455962
31130,22.0,4.9,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,11.916679298631886
31131,21.0,4.8,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,39,11.747199184593489
31132,20.0,4.7,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Urban,24,17.075594401053486
31133,33.0,4.1,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,34,13.59122480047918
31134,22.0,4.7,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,12,13.77076958382834
31135,25.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,6.117673772769199
31136,25.0,4.9,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,10.867232952482908
31137,32.0,4.9,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,1.552345735452663
31138,20.0,4.6,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29,13.583078662372667
